x,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,
-3.628,-0.947363,2.22776,-4.04107,5.78188,-6.78831,6.74881,-5.81522,4.42213,-3.00882,1.85303,-1.04192,0.539489,-0.258423,0.115595,-0.0480999,0.0190869,-0.00687378,0.00260207,-0.00067523,0.000401743,6.46415e-05,0.000165372,0.000136578,0.000144467,0.000142392,0.000142917,0.000142789,0.000142819,0.000142812,0.000142813,0.000142813,
-3.627,-0.946964,2.22554,-4.03466,5.76935,-6.76969,6.72644,-5.79264,4.40246,-2.99375,1.84271,-1.03553,0.535883,-0.25655,0.114695,-0.0476964,0.0189188,-0.00680686,0.00257801,-0.000666037,0.000399419,6.61071e-05,0.000165651,0.000137212,0.000144999,0.000142952,0.000143469,0.000143343,0.000143373,0.000143366,0.000143367,0.000143367,
-3.626,-0.946565,2.22331,-4.02826,5.75684,-6.75112,6.70414,-5.77015,4.38288,-2.97874,1.83244,-1.02918,0.532299,-0.254689,0.113802,-0.0472961,0.0187521,-0.00674054,0.00255419,-0.00065693,0.00039713,6.75643e-05,0.000165934,0.000137846,0.000145533,0.000143513,0.000144024,0.000143899,0.000143929,0.000143922,0.000143923,0.000143923,
-3.625,-0.946166,2.22109,-4.02187,5.74436,-6.73259,6.68191,-5.74773,4.36337,-2.96381,1.82222,-1.02287,0.528739,-0.252841,0.112915,-0.046899,0.0185868,-0.00667482,0.0025306,-0.000647909,0.000394873,6.90132e-05,0.000166224,0.000138482,0.00014607,0.000144077,0.00014458,0.000144458,0.000144487,0.00014448,0.000144481,0.000144481,
-3.624,-0.945767,2.21887,-4.01548,5.7319,-6.7141,6.65974,-5.72539,4.34395,-2.94894,1.81207,-1.01659,0.525201,-0.251007,0.112036,-0.0465052,0.0184229,-0.00660971,0.00250726,-0.000638973,0.000392648,7.04541e-05,0.000166518,0.000139119,0.000146608,0.000144643,0.000145139,0.000145018,0.000145047,0.00014504,0.000145042,0.000145041,
-3.623,-0.945368,2.21665,-4.0091,5.71947,-6.69566,6.63764,-5.70314,4.32461,-2.93415,1.80196,-1.01035,0.521686,-0.249184,0.111163,-0.0461145,0.0182605,-0.00654518,0.00248414,-0.000630122,0.000390456,7.18869e-05,0.000166818,0.000139756,0.00014715,0.00014521,0.0001457,0.000145581,0.000145609,0.000145602,0.000145604,0.000145603,
-3.622,-0.944969,2.21443,-4.00274,5.70706,-6.67727,6.61561,-5.68096,4.30535,-2.91943,1.79191,-1.00414,0.518194,-0.247375,0.110296,-0.0457269,0.0180995,-0.00648124,0.00246127,-0.000621353,0.000388295,7.33119e-05,0.000167122,0.000140395,0.000147693,0.00014578,0.000146262,0.000146145,0.000146173,0.000146166,0.000146168,0.000146168,
-3.621,-0.94457,2.21221,-3.99638,5.69467,-6.65892,6.59364,-5.65887,4.28617,-2.90477,1.78191,-0.997976,0.514724,-0.245578,0.109436,-0.0453425,0.0179399,-0.00641788,0.00243862,-0.000612667,0.000386167,7.47291e-05,0.000167432,0.000141035,0.000148239,0.000146352,0.000146827,0.000146712,0.000146739,0.000146733,0.000146734,0.000146734,
-3.62,-0.944171,2.20999,-3.99002,5.6823,-6.64062,6.57175,-5.63685,4.26707,-2.89019,1.77196,-0.991844,0.511276,-0.243794,0.108583,-0.0449612,0.0177817,-0.00635509,0.0024162,-0.000604063,0.000384069,7.61386e-05,0.000167747,0.000141676,0.000148787,0.000146925,0.000147394,0.00014728,0.000147307,0.000147301,0.000147302,0.000147302,
-3.619,-0.943772,2.20778,-3.98368,5.66996,-6.62236,6.54991,-5.61491,4.24804,-2.87567,1.76207,-0.985748,0.50785,-0.242023,0.107736,-0.044583,0.0176248,-0.00629288,0.002394,-0.00059554,0.000382003,7.75406e-05,0.000168067,0.000142319,0.000149338,0.000147501,0.000147963,0.000147851,0.000147877,0.000147871,0.000147873,0.000147872,
-3.618,-0.943373,2.20557,-3.97734,5.65764,-6.60414,6.52815,-5.59305,4.2291,-2.86122,1.75223,-0.979688,0.504447,-0.240263,0.106895,-0.0442078,0.0174694,-0.00623123,0.00237204,-0.000587096,0.000379967,7.89352e-05,0.000168393,0.000142962,0.000149891,0.000148078,0.000148534,0.000148424,0.000148449,0.000148444,0.000148445,0.000148445,
-3.617,-0.942974,2.20336,-3.97101,5.64534,-6.58597,6.50645,-5.57127,4.21024,-2.84685,1.74244,-0.973664,0.501065,-0.238516,0.106061,-0.0438356,0.0173152,-0.00617014,0.00235029,-0.000578731,0.000377962,8.03224e-05,0.000168723,0.000143607,0.000150446,0.000148658,0.000149107,0.000148998,0.000149024,0.000149018,0.000149019,0.000149019,
-3.616,-0.942575,2.20115,-3.96469,5.63306,-6.56784,6.48481,-5.54957,4.19145,-2.83254,1.7327,-0.967675,0.497705,-0.236781,0.105232,-0.0434665,0.0171624,-0.00610961,0.00232876,-0.000570445,0.000375987,8.17025e-05,0.000169058,0.000144252,0.000151003,0.000149239,0.000149683,0.000149575,0.0001496,0.000149595,0.000149596,0.000149596,
-3.615,-0.942176,2.19894,-3.95838,5.62081,-6.54976,6.46324,-5.52795,4.17275,-2.81829,1.72302,-0.961721,0.494367,-0.235058,0.104411,-0.0431003,0.017011,-0.00604962,0.00230745,-0.000562236,0.000374041,8.30755e-05,0.000169398,0.000144899,0.000151563,0.000149823,0.00015026,0.000150154,0.000150179,0.000150173,0.000150175,0.000150174,
-3.614,-0.941777,2.19673,-3.95208,5.60858,-6.53172,6.44174,-5.5064,4.15412,-2.80412,1.71338,-0.955802,0.49105,-0.233348,0.103595,-0.0427371,0.0168608,-0.00599018,0.00228636,-0.000554104,0.000372126,8.44415e-05,0.000169743,0.000145548,0.000152125,0.000150409,0.000150839,0.000150735,0.00015076,0.000150754,0.000150755,0.000150755,
-3.613,-0.941378,2.19453,-3.94578,5.59638,-6.51373,6.4203,-5.48493,4.13557,-2.79001,1.7038,-0.949917,0.487754,-0.231649,0.102786,-0.0423769,0.016712,-0.00593128,0.00226548,-0.000546048,0.000370239,8.58006e-05,0.000170093,0.000146197,0.00015269,0.000150996,0.000151421,0.000151318,0.000151342,0.000151337,0.000151338,0.000151338,
-3.612,-0.94098,2.19232,-3.93949,5.58419,-6.49578,6.39892,-5.46354,4.1171,-2.77597,1.69427,-0.944068,0.48448,-0.229962,0.101982,-0.0420195,0.0165645,-0.00587292,0.00224481,-0.000538067,0.000368381,8.7153e-05,0.000170448,0.000146848,0.000153257,0.000151586,0.000152005,0.000151904,0.000151927,0.000151922,0.000151923,0.000151923,
-3.611,-0.940581,2.19012,-3.93321,5.57203,-6.47787,6.37761,-5.44223,4.0987,-2.76199,1.68479,-0.938252,0.481226,-0.228287,0.101185,-0.0416651,0.0164182,-0.00581509,0.00222435,-0.00053016,0.000366552,8.84987e-05,0.000170808,0.0001475,0.000153826,0.000152178,0.000152591,0.000152491,0.000152514,0.000152509,0.00015251,0.00015251,
-3.61,-0.940182,2.18792,-3.92694,5.55989,-6.46001,6.35637,-5.42099,4.08038,-2.74808,1.67536,-0.932471,0.477994,-0.226623,0.100394,-0.0413135,0.0162732,-0.00575778,0.0022041,-0.000522326,0.000364752,8.98379e-05,0.000171173,0.000148153,0.000154397,0.000152771,0.000153179,0.00015308,0.000153103,0.000153098,0.000153099,0.000153099,
-3.609,-0.939783,2.18572,-3.92067,5.54778,-6.4422,6.33519,-5.39983,4.06214,-2.73424,1.66598,-0.926723,0.474782,-0.224971,0.0996088,-0.0409647,0.0161295,-0.00570099,0.00218406,-0.000514565,0.00036298,9.11706e-05,0.000171542,0.000148808,0.000154971,0.000153367,0.000153769,0.000153672,0.000153694,0.000153689,0.00015369,0.00015369,
-3.608,-0.939384,2.18352,-3.91442,5.53569,-6.42442,6.31407,-5.37875,4.04397,-2.72046,1.65665,-0.92101,0.471591,-0.223331,0.0988295,-0.0406188,0.015987,-0.00564472,0.00216422,-0.000506876,0.000361235,9.24969e-05,0.000171917,0.000149464,0.000155548,0.000153965,0.000154361,0.000154266,0.000154288,0.000154283,0.000154284,0.000154284,
-3.607,-0.938985,2.18132,-3.90817,5.52362,-6.40669,6.29302,-5.35774,4.02588,-2.70675,1.64736,-0.91533,0.468421,-0.221702,0.0980561,-0.0402757,0.0158458,-0.00558897,0.00214458,-0.000499259,0.000359518,9.38171e-05,0.000172296,0.000150122,0.000156126,0.000154565,0.000154956,0.000154862,0.000154883,0.000154878,0.00015488,0.000154879,
-3.606,-0.938586,2.17913,-3.90193,5.51157,-6.389,6.27203,-5.33681,4.00787,-2.69311,1.63813,-0.909683,0.465271,-0.220085,0.0972886,-0.0399353,0.0157058,-0.00553372,0.00212514,-0.000491712,0.000357829,9.5131e-05,0.00017268,0.00015078,0.000156707,0.000155167,0.000155552,0.00015546,0.000155481,0.000155476,0.000155477,0.000155477,
-3.605,-0.938187,2.17693,-3.89569,5.49954,-6.37136,6.2511,-5.31595,3.98993,-2.67953,1.62895,-0.904069,0.462141,-0.218479,0.0965269,-0.0395977,0.0155671,-0.00547897,0.0021059,-0.000484234,0.000356166,9.6439e-05,0.000173068,0.000151441,0.000157291,0.000155772,0.000156151,0.00015606,0.000156081,0.000156076,0.000156077,0.000156077,
-3.604,-0.937788,2.17474,-3.88947,5.48754,-6.35376,6.23024,-5.29517,3.97206,-2.66601,1.61982,-0.898489,0.459032,-0.216884,0.0957709,-0.0392629,0.0154295,-0.00542472,0.00208686,-0.000476826,0.000354531,9.77409e-05,0.000173461,0.000152102,0.000157877,0.000156378,0.000156752,0.000156662,0.000156683,0.000156678,0.000156679,0.000156679,
-3.603,-0.937389,2.17255,-3.88325,5.47556,-6.3362,6.20944,-5.27446,3.95427,-2.65256,1.61073,-0.892941,0.455943,-0.2153,0.0950207,-0.0389307,0.0152932,-0.00537096,0.00206801,-0.000469486,0.000352922,9.90371e-05,0.000173859,0.000152765,0.000158465,0.000156986,0.000157355,0.000157267,0.000157287,0.000157282,0.000157283,0.000157283,
-3.602,-0.93699,2.17036,-3.87704,5.4636,-6.31869,6.18871,-5.25383,3.93656,-2.63917,1.60169,-0.887426,0.452873,-0.213728,0.0942762,-0.0386013,0.015158,-0.00531769,0.00204935,-0.000462213,0.000351339,0.000100327,0.000174262,0.00015343,0.000159055,0.000157597,0.00015796,0.000157873,0.000157893,0.000157889,0.00015789,0.00015789,
-3.601,-0.936591,2.16817,-3.87084,5.45167,-6.30122,6.16804,-5.23327,3.91892,-2.62584,1.5927,-0.881944,0.449823,-0.212166,0.0935373,-0.0382745,0.015024,-0.00526491,0.00203089,-0.000455008,0.000349782,0.000101612,0.000174669,0.000154096,0.000159648,0.00015821,0.000158568,0.000158482,0.000158502,0.000158497,0.000158498,0.000158498,
-3.6,-0.936192,2.16598,-3.86465,5.43975,-6.28379,6.14743,-5.21279,3.90135,-2.61258,1.58376,-0.876494,0.446793,-0.210616,0.092804,-0.0379504,0.0148912,-0.00521261,0.00201261,-0.000447868,0.000348252,0.000102891,0.000175081,0.000154763,0.000160244,0.000158824,0.000159178,0.000159093,0.000159113,0.000159108,0.000159109,0.000159109,
-3.599,-0.935793,2.1638,-3.85846,5.42786,-6.2664,6.12688,-5.19238,3.88386,-2.59938,1.57487,-0.871076,0.443783,-0.209076,0.0920763,-0.0376289,0.0147596,-0.00516078,0.00199452,-0.000440794,0.000346746,0.000104165,0.000175498,0.000155432,0.000160842,0.000159441,0.00015979,0.000159706,0.000159726,0.000159721,0.000159722,0.000159722,
-3.598,-0.935394,2.16161,-3.85228,5.41599,-6.24906,6.1064,-5.17205,3.86644,-2.58625,1.56602,-0.865689,0.440792,-0.207547,0.0913541,-0.03731,0.0146291,-0.00510943,0.00197662,-0.000433785,0.000345267,0.000105433,0.000175919,0.000156102,0.000161442,0.00016006,0.000160404,0.000160322,0.000160341,0.000160337,0.000160337,0.000160337,
-3.597,-0.934995,2.15943,-3.84611,5.40415,-6.23176,6.08598,-5.15179,3.84909,-2.57317,1.55722,-0.860335,0.43782,-0.206029,0.0906373,-0.0369937,0.0144998,-0.00505854,0.0019589,-0.00042684,0.000343812,0.000106696,0.000176344,0.000156774,0.000162044,0.000160682,0.000161021,0.000160939,0.000160958,0.000160954,0.000160955,0.000160955,
-3.596,-0.934596,2.15725,-3.83995,5.39232,-6.2145,6.06562,-5.1316,3.83182,-2.56016,1.54847,-0.855012,0.434868,-0.204521,0.0899261,-0.03668,0.0143715,-0.00500812,0.00194137,-0.000419958,0.000342382,0.000107954,0.000176774,0.000157448,0.000162649,0.000161305,0.000161639,0.000161559,0.000161578,0.000161574,0.000161575,0.000161574,
-3.595,-0.934197,2.15507,-3.8338,5.38052,-6.19729,6.04532,-5.11149,3.81461,-2.54721,1.53977,-0.84972,0.431935,-0.203024,0.0892202,-0.0363688,0.0142445,-0.00495815,0.00192401,-0.000413139,0.000340977,0.000109207,0.000177209,0.000158123,0.000163257,0.000161931,0.00016226,0.000162181,0.0001622,0.000162196,0.000162196,0.000162196,
-3.594,-0.933799,2.15289,-3.82765,5.36874,-6.18012,6.02508,-5.09144,3.79748,-2.53433,1.53111,-0.84446,0.42902,-0.201538,0.0885197,-0.0360602,0.0141185,-0.00490864,0.00190683,-0.000406382,0.000339596,0.000110455,0.000177648,0.000158799,0.000163867,0.000162559,0.000162883,0.000162806,0.000162824,0.00016282,0.000162821,0.00016282,
-3.593,-0.9334,2.15071,-3.82151,5.35698,-6.16299,6.00491,-5.07148,3.78043,-2.5215,1.52249,-0.839231,0.426125,-0.200062,0.0878245,-0.035754,0.0139936,-0.00485958,0.00188983,-0.000399686,0.000338239,0.000111698,0.000178092,0.000159477,0.000164479,0.000163189,0.000163509,0.000163432,0.00016345,0.000163446,0.000163447,0.000163447,
-3.592,-0.933001,2.14854,-3.81538,5.34525,-6.1459,5.9848,-5.05158,3.76344,-2.50874,1.51393,-0.834033,0.423248,-0.198596,0.0871346,-0.0354504,0.0138698,-0.00481097,0.00187301,-0.000393051,0.000336906,0.000112936,0.00017854,0.000160157,0.000165094,0.000163821,0.000164137,0.000164061,0.000164079,0.000164075,0.000164076,0.000164075,
-3.591,-0.932602,2.14637,-3.80926,5.33353,-6.12885,5.96475,-5.03175,3.74652,-2.49603,1.50541,-0.828865,0.42039,-0.197141,0.0864499,-0.0351492,0.0137471,-0.0047628,0.00185636,-0.000386477,0.000335597,0.000114169,0.000178992,0.000160839,0.000165711,0.000164455,0.000164767,0.000164692,0.000164709,0.000164706,0.000164706,0.000164706,
-3.59,-0.932203,2.14419,-3.80314,5.32184,-6.11185,5.94476,-5.012,3.72968,-2.48339,1.49693,-0.823728,0.41755,-0.195696,0.0857705,-0.0348505,0.0136255,-0.00471507,0.00183988,-0.000379961,0.000334312,0.000115398,0.000179449,0.000161522,0.000166331,0.000165092,0.000165399,0.000165326,0.000165343,0.000165339,0.00016534,0.000165339,
-3.589,-0.931804,2.14202,-3.79703,5.31017,-6.09489,5.92483,-4.99232,3.71291,-2.47081,1.4885,-0.818621,0.414729,-0.194261,0.0850962,-0.0345542,0.013505,-0.00466777,0.00182357,-0.000373505,0.00033305,0.000116622,0.00017991,0.000162206,0.000166953,0.000165731,0.000166033,0.000165961,0.000165978,0.000165974,0.000165975,0.000165975,
-3.588,-0.931405,2.13985,-3.79093,5.29852,-6.07797,5.90496,-4.97271,3.69621,-2.45828,1.48012,-0.813544,0.411925,-0.192836,0.0844271,-0.0342603,0.0133855,-0.00462091,0.00180743,-0.000367107,0.000331811,0.000117841,0.000180376,0.000162893,0.000167577,0.000166372,0.00016667,0.000166599,0.000166616,0.000166612,0.000166613,0.000166613,
-3.587,-0.931006,2.13768,-3.78484,5.28689,-6.06109,5.88515,-4.95317,3.67957,-2.44582,1.47177,-0.808497,0.409141,-0.191421,0.083763,-0.0339688,0.0132671,-0.00457447,0.00179146,-0.000360766,0.000330594,0.000119056,0.000180846,0.000163581,0.000168204,0.000167016,0.00016731,0.00016724,0.000167256,0.000167252,0.000167253,0.000167253,
-3.586,-0.930607,2.13552,-3.77876,5.27529,-6.04425,5.8654,-4.9337,3.66301,-2.43342,1.46348,-0.803481,0.406374,-0.190016,0.083104,-0.0336796,0.0131497,-0.00452845,0.00177566,-0.000354483,0.000329401,0.000120267,0.000181321,0.00016427,0.000168834,0.000167661,0.000167951,0.000167882,0.000167898,0.000167894,0.000167895,0.000167895,
-3.585,-0.930208,2.13335,-3.77268,5.26371,-6.02746,5.84572,-4.91431,3.64652,-2.42107,1.45523,-0.798494,0.403625,-0.188621,0.08245,-0.0333929,0.0130333,-0.00448285,0.00176001,-0.000348256,0.000328229,0.000121474,0.000181799,0.000164962,0.000169466,0.000168309,0.000168595,0.000168527,0.000168542,0.000168539,0.00016854,0.00016854,
-3.584,-0.929809,2.13119,-3.76661,5.25215,-6.01071,5.82609,-4.89498,3.6301,-2.40879,1.44702,-0.793536,0.400894,-0.187236,0.081801,-0.0331084,0.012918,-0.00443767,0.00174454,-0.000342084,0.00032708,0.000122676,0.000182283,0.000165655,0.0001701,0.000168959,0.000169241,0.000169174,0.000169189,0.000169186,0.000169187,0.000169187,
-3.583,-0.92941,2.12902,-3.76055,5.24061,-5.99399,5.80652,-4.87573,3.61374,-2.39656,1.43886,-0.788608,0.39818,-0.185861,0.081157,-0.0328263,0.0128036,-0.0043929,0.00172922,-0.000335968,0.000325953,0.000123875,0.00018277,0.00016635,0.000170737,0.000169612,0.000169889,0.000169823,0.000169839,0.000169835,0.000169836,0.000169836,
-3.582,-0.929011,2.12686,-3.7545,5.22909,-5.97732,5.78702,-4.85654,3.59746,-2.38439,1.43074,-0.783708,0.395485,-0.184495,0.0805179,-0.0325465,0.0126903,-0.00434854,0.00171406,-0.000329906,0.000324848,0.000125069,0.000183262,0.000167046,0.000171377,0.000170266,0.00017054,0.000170475,0.00017049,0.000170487,0.000170488,0.000170487,
-3.581,-0.928612,2.1247,-3.74845,5.21759,-5.96069,5.76757,-4.83742,3.58124,-2.37228,1.42266,-0.778838,0.392806,-0.183139,0.0798836,-0.0322689,0.012578,-0.00430458,0.00169906,-0.000323899,0.000323765,0.000126259,0.000183757,0.000167745,0.000172019,0.000170924,0.000171193,0.000171129,0.000171144,0.000171141,0.000171141,0.000171141,
-3.58,-0.928213,2.12255,-3.74242,5.20612,-5.9441,5.74818,-4.81838,3.56509,-2.36023,1.41463,-0.773997,0.390146,-0.181792,0.0792542,-0.0319936,0.0124667,-0.00426102,0.00168422,-0.000317945,0.000322703,0.000127446,0.000184258,0.000168445,0.000172663,0.000171583,0.000171849,0.000171786,0.0001718,0.000171797,0.000171798,0.000171798,
-3.579,-0.927814,2.12039,-3.73639,5.19467,-5.92756,5.72885,-4.7994,3.54901,-2.34824,1.40664,-0.769184,0.387502,-0.180455,0.0786296,-0.0317206,0.0123563,-0.00421786,0.00166953,-0.000312043,0.000321662,0.000128629,0.000184762,0.000169147,0.00017331,0.000172244,0.000172507,0.000172445,0.000172459,0.000172456,0.000172456,0.000172456,
-3.578,-0.927415,2.11823,-3.73036,5.18324,-5.91105,5.70958,-4.78049,3.533,-2.3363,1.39869,-0.7644,0.384876,-0.179128,0.0780097,-0.0314498,0.012247,-0.00417509,0.001655,-0.000306194,0.000320642,0.000129808,0.000185271,0.000169851,0.00017396,0.000172908,0.000173167,0.000173106,0.00017312,0.000173117,0.000173117,0.000173117,
-3.577,-0.927017,2.11608,-3.72435,5.17183,-5.89458,5.69037,-4.76165,3.51705,-2.32442,1.39079,-0.759645,0.382266,-0.177809,0.0773946,-0.0311812,0.0121386,-0.00413272,0.00164061,-0.000300397,0.000319643,0.000130983,0.000185784,0.000170556,0.000174612,0.000173575,0.00017383,0.000173769,0.000173783,0.00017378,0.000173781,0.000173781,
-3.576,-0.926618,2.11393,-3.71834,5.16044,-5.87816,5.67122,-4.74288,3.50118,-2.3126,1.38292,-0.754917,0.379674,-0.1765,0.0767842,-0.0309148,0.0120311,-0.00409072,0.00162638,-0.000294651,0.000318664,0.000132155,0.000186301,0.000171264,0.000175266,0.000174243,0.000174495,0.000174435,0.000174449,0.000174446,0.000174446,0.000174446,
-3.575,-0.926219,2.11178,-3.71234,5.14907,-5.86178,5.65213,-4.72418,3.48537,-2.30083,1.3751,-0.750218,0.377098,-0.175201,0.0761784,-0.0306505,0.0119246,-0.00404911,0.0016123,-0.000288955,0.000317706,0.000133324,0.000186822,0.000171973,0.000175923,0.000174914,0.000175162,0.000175104,0.000175117,0.000175114,0.000175115,0.000175114,
-3.574,-0.92582,2.10963,-3.70635,5.13773,-5.84543,5.6331,-4.70554,3.46962,-2.28913,1.36733,-0.745546,0.37454,-0.17391,0.0755773,-0.0303885,0.011819,-0.00400788,0.00159837,-0.00028331,0.000316769,0.000134489,0.000187347,0.000172684,0.000176583,0.000175588,0.000175832,0.000175774,0.000175787,0.000175784,0.000175785,0.000175785,
-3.573,-0.925421,2.10748,-3.70037,5.1264,-5.82913,5.61412,-4.68698,3.45394,-2.27747,1.35959,-0.740902,0.371997,-0.172629,0.0749808,-0.0301285,0.0117144,-0.00396703,0.00158458,-0.000277714,0.000315851,0.000135651,0.000187877,0.000173397,0.000177245,0.000176263,0.000176504,0.000176447,0.00017646,0.000176457,0.000176458,0.000176458,
-3.572,-0.925022,2.10533,-3.69439,5.1151,-5.81287,5.5952,-4.66848,3.43833,-2.26587,1.3519,-0.736286,0.369472,-0.171356,0.0743888,-0.0298707,0.0116107,-0.00392655,0.00157094,-0.000272167,0.000314953,0.000136809,0.000188411,0.000174112,0.00017791,0.000176941,0.000177179,0.000177123,0.000177136,0.000177133,0.000177133,0.000177133,
-3.571,-0.924623,2.10319,-3.68842,5.10382,-5.79664,5.57634,-4.65005,3.42279,-2.25433,1.34424,-0.731697,0.366963,-0.170093,0.0738014,-0.029615,0.0115079,-0.00388643,0.00155744,-0.000266669,0.000314076,0.000137965,0.000188949,0.000174829,0.000178577,0.000177622,0.000177856,0.000177801,0.000177813,0.00017781,0.000177811,0.000177811,
-3.57,-0.924224,2.10104,-3.68246,5.09256,-5.78046,5.55754,-4.63168,3.40731,-2.24285,1.33663,-0.727135,0.36447,-0.168839,0.0732184,-0.0293614,0.0114061,-0.00384668,0.00154409,-0.000261218,0.000313217,0.000139117,0.000189491,0.000175548,0.000179247,0.000178305,0.000178535,0.000178481,0.000178493,0.000178491,0.000178491,0.000178491,
-3.569,-0.923825,2.0989,-3.67651,5.08132,-5.76432,5.5388,-4.61339,3.39189,-2.23142,1.32906,-0.722601,0.361993,-0.167593,0.07264,-0.0291099,0.0113051,-0.0038073,0.00153088,-0.000255815,0.000312378,0.000140266,0.000190037,0.000176269,0.000179919,0.00017899,0.000179217,0.000179164,0.000179176,0.000179173,0.000179174,0.000179174,
